   mm      xno(mm)          xxc(mm)     qux(mm,1:ncp)
   71    0.70000E+03    0.70500E+03   0.00000   0.00000   0.50000   0.50000
   72    0.71000E+03    0.71500E+03   0.00000   0.00000   0.50000   0.50000
   73    0.72000E+03    0.72500E+03   0.00000   0.00000   0.50000   0.50000
   74    0.73000E+03    0.73500E+03   0.00000   0.00000   0.50000   0.50000
   75    0.74000E+03    0.74500E+03   0.00000   0.00000   0.50000   0.50000
   76    0.75000E+03    0.75500E+03   0.00000   0.00000   0.50000   0.50000
   77    0.76000E+03    0.76500E+03   0.00000   0.00000   0.50000   0.50000
   78    0.77000E+03    0.77500E+03   0.00000   0.00000   0.50000   0.50000
   79    0.78000E+03    0.78500E+03   0.00000   0.00000   0.50000   0.50000
   80    0.79000E+03    0.79500E+03   0.00000   0.00000   0.50000   0.50000
   81    0.80000E+03    0.80500E+03   0.00000   0.00000   0.50000   0.50000
   82    0.81000E+03    0.81500E+03   0.00000   0.00000   0.50000   0.50000
   83    0.82000E+03    0.82500E+03   0.00000   0.00000   0.50000   0.50000
   84    0.83000E+03    0.83500E+03   0.00000   0.00000   0.50000   0.50000
   85    0.84000E+03    0.84500E+03   0.00000   0.00000   0.50000   0.50000
   86    0.85000E+03    0.85500E+03   0.00000   0.00000   0.50000   0.50000
   87    0.86000E+03    0.86500E+03   0.00000   0.00000   0.50000   0.50000
   88    0.87000E+03    0.87500E+03   0.00000   0.00000   0.50000   0.50000
   89    0.88000E+03    0.88500E+03   0.00000   0.00000   0.50000   0.50000
   90    0.89000E+03    0.89500E+03   0.00000   0.00000   0.50000   0.50000
   91    0.90000E+03    0.90500E+03   0.00000   0.00000   0.50000   0.50000
   92    0.91000E+03    0.91500E+03   0.00000   0.00000   0.50000   0.50000
   93    0.92000E+03    0.92500E+03   0.00000   0.00000   0.50000   0.50000
   94    0.93000E+03    0.93500E+03   0.00000   0.00000   0.50000   0.50000
   95    0.94000E+03    0.94500E+03   0.00000   0.00000   0.50000   0.50000
   96    0.95000E+03    0.95500E+03   0.00000   0.00000   0.50000   0.50000
   97    0.96000E+03    0.96500E+03   0.00000   0.00000   0.50000   0.50000
   98    0.97000E+03    0.97500E+03   0.00000   0.00000   0.50000   0.50000
   99    0.98000E+03    0.98500E+03   0.00000   0.00000   0.50000   0.50000
  100    0.99000E+03    0.99500E+03   0.00000   0.00000   0.50000   0.50000
  101    0.10000E+04    0.10050E+04   0.00000   0.00000   1.00000   0.00000
  102    0.10100E+04    0.10150E+04   0.00000   0.00000   1.00000   0.00000
  103    0.10200E+04    0.10250E+04   0.00000   0.00000   1.00000   0.00000
  104    0.10300E+04    0.10350E+04   0.00000   0.00000   1.00000   0.00000
  105    0.10400E+04    0.10450E+04   0.00000   0.00000   1.00000   0.00000
  106    0.10500E+04    0.10550E+04   0.00000   0.00000   1.00000   0.00000
  107    0.10600E+04    0.10650E+04   0.00000   0.00000   1.00000   0.00000
  108    0.10700E+04    0.10750E+04   0.00000   0.00000   1.00000   0.00000
  109    0.10800E+04    0.10850E+04   0.00000   0.00000   1.00000   0.00000
  110    0.10900E+04    0.10950E+04   0.00000   0.00000   1.00000   0.00000
  111    0.11000E+04    0.11050E+04   0.00000   0.00000   1.00000   0.00000
  112    0.11100E+04    0.11150E+04   0.00000   0.00000   1.00000   0.00000
  113    0.11200E+04    0.11250E+04   0.00000   0.00000   1.00000   0.00000
  114    0.11300E+04    0.11350E+04   0.00000   0.00000   1.00000   0.00000
  115    0.11400E+04    0.11450E+04   0.00000   0.00000   1.00000   0.00000
  116    0.11500E+04    0.11550E+04   0.00000   0.00000   1.00000   0.00000
  117    0.11600E+04    0.11650E+04   0.00000   0.00000   1.00000   0.00000
  118    0.11700E+04    0.11750E+04   0.00000   0.00000   1.00000   0.00000
  119    0.11800E+04    0.11850E+04   0.00000   0.00000   1.00000   0.00000
  120    0.11900E+04    0.11950E+04   0.00000   0.00000   1.00000   0.00000
  121    0.12000E+04    0.12050E+04   0.00000   0.00000   1.00000   0.00000
  122    0.12100E+04    0.12150E+04   0.00000   0.00000   1.00000   0.00000
  123    0.12200E+04    0.12250E+04   0.00000   0.00000   1.00000   0.00000
  124    0.12300E+04    0.12350E+04   0.00000   0.00000   1.00000   0.00000
  125    0.12400E+04    0.12450E+04   0.00000   0.00000   1.00000   0.00000
  126    0.12500E+04    0.12550E+04   0.00000   0.00000   1.00000   0.00000
  127    0.12600E+04    0.12650E+04   0.00000   0.00000   1.00000   0.00000
  128    0.12700E+04    0.12750E+04   0.00000   0.00000   1.00000   0.00000
  129    0.12800E+04    0.12850E+04   0.00000   0.00000   1.00000   0.00000
  130    0.12900E+04    0.12950E+04   0.00000   0.00000   1.00000   0.00000
  131    0.13000E+04    0.13050E+04   0.00000   0.00000   1.00000   0.00000
  132    0.13100E+04    0.13150E+04   0.00000   0.00000   1.00000   0.00000
  133    0.13200E+04    0.13250E+04   0.00000   0.00000   1.00000   0.00000
  134    0.13300E+04    0.13350E+04   0.00000   0.00000   1.00000   0.00000
  135    0.13400E+04    0.13450E+04   0.00000   0.00000   1.00000   0.00000
  136    0.13500E+04    0.13550E+04   0.00000   0.00000   1.00000   0.00000
  137    0.13600E+04    0.13650E+04   0.00000   0.00000   1.00000   0.00000
  138    0.13700E+04    0.13750E+04   0.00000   0.00000   1.00000   0.00000
  139    0.13800E+04    0.13850E+04   0.00000   0.00000   1.00000   0.00000
