  0.918336E+00 F
   0.4354E+00   0.4345E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.59522E-01  0.37027E+01 0.41083E+01  0.00461 0.09714 0.35310 0.54515
  0.15000E+02  0.63600E-01  0.19873E+01 0.19424E+01  0.00655 0.06648 0.43853 0.48845
  0.25000E+02  0.67615E-01  0.64517E+00 0.51528E+00  0.00899 0.03398 0.47825 0.47878
  0.35000E+02  0.71455E-01  0.96593E-01 0.85075E-01  0.01341 0.00237 0.49265 0.49156
  0.45000E+02  0.71626E-01  0.52710E-01 0.52147E-01  0.01618 0.00004 0.49208 0.49169
  0.55000E+02  0.71609E-01  0.40966E-01 0.40163E-01  0.01669 0.00000 0.49196 0.49135
  0.65000E+02  0.71561E-01  0.32867E-01 0.32810E-01  0.01762 0.00000 0.49138 0.49100
  0.75000E+02  0.71584E-01  0.25608E-01 0.24921E-01  0.01719 0.00000 0.49167 0.49114
  0.85000E+02  0.71601E-01  0.19748E-01 0.19707E-01  0.01672 0.00000 0.49160 0.49169
  0.95000E+02  0.71608E-01  0.13342E-01 0.13731E-01  0.01655 0.00000 0.49163 0.49183
  0.10500E+03  0.71681E-01  0.10333E-01 0.98771E-02  0.01514 0.00000 0.49249 0.49237
  0.11500E+03  0.71806E-01  0.70819E-02 0.68642E-02  0.01264 0.00000 0.49383 0.49353
  0.12500E+03  0.71865E-01  0.50226E-02 0.49407E-02  0.01138 0.00000 0.49431 0.49431
  0.13500E+03  0.71982E-01  0.30182E-02 0.30974E-02  0.00904 0.00000 0.49551 0.49545
  0.14500E+03  0.72011E-01  0.18191E-02 0.16365E-02  0.00848 0.00000 0.49582 0.49571
  0.15500E+03  0.72105E-01  0.11557E-02 0.10160E-02  0.00659 0.00000 0.49674 0.49666
  0.16500E+03  0.72136E-01  0.76365E-03 0.80727E-03  0.00594 0.00000 0.49702 0.49704
  0.17500E+03  0.72241E-01  0.46081E-03 0.43897E-03  0.00386 0.00000 0.49808 0.49806
  0.18500E+03  0.72269E-01  0.16033E-03 0.10736E-03  0.00331 0.00000 0.49836 0.49833
  0.19500E+03  0.72318E-01  0.87086E-04 0.10797E-03  0.00232 0.00000 0.49883 0.49885
  0.20500E+03  0.72360E-01  0.32226E-04 0.34553E-04  0.00148 0.00000 0.49926 0.49926
  0.21500E+03  0.72370E-01  0.27576E-04 0.27576E-04  0.00128 0.00000 0.49936 0.49936
  0.22500E+03  0.72401E-01  0.24553E-05 0.24553E-05  0.00067 0.00000 0.49967 0.49967
  0.23500E+03  0.72414E-01  0.00000E+00 0.00000E+00  0.00041 0.00000 0.49980 0.49980
