  0.770696E+00 F
   0.4797E+00   0.4802E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.58672E-01  0.47987E+01 0.53314E+01  0.00522 0.10460 0.33892 0.55126
  0.15000E+02  0.63753E-01  0.16467E+01 0.15521E+01  0.00772 0.06524 0.44260 0.48444
  0.25000E+02  0.66903E-01  0.73767E+00 0.59437E+00  0.01013 0.03907 0.47218 0.47861
  0.35000E+02  0.71328E-01  0.11004E+00 0.96643E-01  0.01471 0.00282 0.49162 0.49084
  0.45000E+02  0.71561E-01  0.58285E-01 0.57626E-01  0.01751 0.00006 0.49153 0.49090
  0.55000E+02  0.71507E-01  0.44783E-01 0.43872E-01  0.01880 0.00000 0.49098 0.49021
  0.65000E+02  0.71461E-01  0.35858E-01 0.35830E-01  0.01961 0.00000 0.49026 0.49012
  0.75000E+02  0.71493E-01  0.28352E-01 0.27663E-01  0.01906 0.00000 0.49081 0.49012
  0.85000E+02  0.71524E-01  0.22111E-01 0.22060E-01  0.01829 0.00000 0.49082 0.49089
  0.95000E+02  0.71539E-01  0.15200E-01 0.15548E-01  0.01791 0.00000 0.49089 0.49120
  0.10500E+03  0.71603E-01  0.11145E-01 0.10821E-01  0.01671 0.00000 0.49171 0.49158
  0.11500E+03  0.71741E-01  0.78560E-02 0.75581E-02  0.01398 0.00000 0.49320 0.49283
  0.12500E+03  0.71807E-01  0.55247E-02 0.52807E-02  0.01256 0.00000 0.49372 0.49372
  0.13500E+03  0.71944E-01  0.34992E-02 0.35539E-02  0.00981 0.00000 0.49513 0.49505
  0.14500E+03  0.71971E-01  0.20147E-02 0.18262E-02  0.00928 0.00000 0.49542 0.49531
  0.15500E+03  0.72061E-01  0.14143E-02 0.11959E-02  0.00748 0.00000 0.49630 0.49622
  0.16500E+03  0.72118E-01  0.79391E-03 0.86395E-03  0.00630 0.00000 0.49684 0.49686
  0.17500E+03  0.72216E-01  0.45674E-03 0.43488E-03  0.00436 0.00000 0.49783 0.49781
  0.18500E+03  0.72245E-01  0.18116E-03 0.12776E-03  0.00377 0.00000 0.49813 0.49810
  0.19500E+03  0.72313E-01  0.88000E-04 0.11018E-03  0.00241 0.00000 0.49878 0.49881
  0.20500E+03  0.72352E-01  0.31364E-04 0.33263E-04  0.00165 0.00000 0.49917 0.49918
  0.21500E+03  0.72366E-01  0.27573E-04 0.27573E-04  0.00137 0.00000 0.49932 0.49932
  0.22500E+03  0.72396E-01  0.20391E-05 0.20391E-05  0.00076 0.00000 0.49962 0.49962
  0.23500E+03  0.72411E-01  0.00000E+00 0.00000E+00  0.00046 0.00000 0.49977 0.49977
