  0.107732E+01 F
   0.3256E+00   0.3243E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.61793E-01  0.26404E+01 0.29109E+01  0.00346 0.07860 0.39198 0.52595
  0.15000E+02  0.63985E-01  0.22840E+01 0.23331E+01  0.00460 0.06246 0.43408 0.49885
  0.25000E+02  0.69356E-01  0.42684E+00 0.33465E+00  0.00684 0.02106 0.48820 0.48390
  0.35000E+02  0.71743E-01  0.66747E-01 0.60593E-01  0.01035 0.00128 0.49421 0.49417
  0.45000E+02  0.71819E-01  0.39360E-01 0.38815E-01  0.01236 0.00002 0.49404 0.49358
  0.55000E+02  0.71800E-01  0.30103E-01 0.29598E-01  0.01275 0.00000 0.49376 0.49349
  0.65000E+02  0.71756E-01  0.24533E-01 0.24417E-01  0.01365 0.00000 0.49332 0.49303
  0.75000E+02  0.71792E-01  0.18604E-01 0.18003E-01  0.01295 0.00000 0.49373 0.49332
  0.85000E+02  0.71809E-01  0.14503E-01 0.14535E-01  0.01251 0.00000 0.49372 0.49377
  0.95000E+02  0.71818E-01  0.99009E-02 0.10174E-01  0.01230 0.00000 0.49375 0.49394
  0.10500E+03  0.71901E-01  0.75185E-02 0.73015E-02  0.01068 0.00000 0.49468 0.49463
  0.11500E+03  0.71961E-01  0.50569E-02 0.48114E-02  0.00951 0.00000 0.49538 0.49511
  0.12500E+03  0.71991E-01  0.35860E-02 0.35503E-02  0.00886 0.00000 0.49557 0.49556
  0.13500E+03  0.72077E-01  0.19263E-02 0.19768E-02  0.00714 0.00000 0.49644 0.49642
  0.14500E+03  0.72135E-01  0.12484E-02 0.10723E-02  0.00600 0.00000 0.49705 0.49695
  0.15500E+03  0.72194E-01  0.80236E-03 0.71168E-03  0.00479 0.00000 0.49762 0.49759
  0.16500E+03  0.72215E-01  0.51770E-03 0.58645E-03  0.00437 0.00000 0.49780 0.49782
  0.17500E+03  0.72285E-01  0.39535E-03 0.37777E-03  0.00297 0.00000 0.49853 0.49850
  0.18500E+03  0.72301E-01  0.11150E-03 0.59058E-04  0.00266 0.00000 0.49868 0.49866
  0.19500E+03  0.72343E-01  0.57873E-04 0.77183E-04  0.00183 0.00000 0.49908 0.49910
  0.20500E+03  0.72375E-01  0.56685E-05 0.85028E-05  0.00119 0.00000 0.49940 0.49940
  0.21500E+03  0.72395E-01  0.24700E-04 0.24700E-04  0.00079 0.00000 0.49961 0.49961
  0.22500E+03  0.72417E-01  0.29251E-05 0.29251E-05  0.00035 0.00000 0.49982 0.49982
  0.23500E+03  0.72422E-01  0.00000E+00 0.00000E+00  0.00025 0.00000 0.49987 0.49987
