  0.112967E+01 F
   0.2912E+00   0.2888E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.62295E-01  0.18301E+01 0.19552E+01  0.00333 0.07565 0.40623 0.51479
  0.15000E+02  0.64447E-01  0.23142E+01 0.24342E+01  0.00407 0.05785 0.43295 0.50513
  0.25000E+02  0.69871E-01  0.36508E+00 0.28403E+00  0.00608 0.01737 0.49080 0.48575
  0.35000E+02  0.71829E-01  0.59004E-01 0.53816E-01  0.00928 0.00106 0.49502 0.49464
  0.45000E+02  0.71887E-01  0.35034E-01 0.34376E-01  0.01098 0.00003 0.49475 0.49424
  0.55000E+02  0.71862E-01  0.27013E-01 0.26641E-01  0.01148 0.00000 0.49433 0.49420
  0.65000E+02  0.71830E-01  0.22521E-01 0.22296E-01  0.01219 0.00000 0.49411 0.49370
  0.75000E+02  0.71862E-01  0.16841E-01 0.16439E-01  0.01151 0.00000 0.49439 0.49410
  0.85000E+02  0.71877E-01  0.12669E-01 0.12669E-01  0.01114 0.00000 0.49443 0.49443
  0.95000E+02  0.71879E-01  0.87173E-02 0.89355E-02  0.01106 0.00000 0.49437 0.49457
  0.10500E+03  0.71957E-01  0.66869E-02 0.65306E-02  0.00955 0.00000 0.49526 0.49519
  0.11500E+03  0.72018E-01  0.43578E-02 0.42727E-02  0.00834 0.00000 0.49591 0.49575
  0.12500E+03  0.72036E-01  0.33112E-02 0.31770E-02  0.00796 0.00000 0.49602 0.49602
  0.13500E+03  0.72112E-01  0.16732E-02 0.16900E-02  0.00644 0.00000 0.49679 0.49677
  0.14500E+03  0.72174E-01  0.98136E-03 0.88183E-03  0.00520 0.00000 0.49744 0.49736
  0.15500E+03  0.72223E-01  0.73329E-03 0.62332E-03  0.00423 0.00000 0.49791 0.49786
  0.16500E+03  0.72238E-01  0.49015E-03 0.55510E-03  0.00390 0.00000 0.49804 0.49806
  0.17500E+03  0.72303E-01  0.36876E-03 0.32713E-03  0.00262 0.00000 0.49870 0.49868
  0.18500E+03  0.72317E-01  0.61290E-04 0.55666E-04  0.00233 0.00000 0.49884 0.49883
  0.19500E+03  0.72349E-01  0.27564E-04 0.27564E-04  0.00170 0.00000 0.49915 0.49915
  0.20500E+03  0.72382E-01  0.29981E-05 0.29981E-05  0.00104 0.00000 0.49948 0.49948
  0.21500E+03  0.72403E-01  0.24548E-04 0.24548E-04  0.00062 0.00000 0.49969 0.49969
  0.22500E+03  0.72419E-01  0.30742E-05 0.30742E-05  0.00031 0.00000 0.49985 0.49985
  0.23500E+03  0.72422E-01  0.00000E+00 0.00000E+00  0.00025 0.00000 0.49987 0.49987
