  0.986559E+00 F
   0.2111E+00   0.2089E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.64713E-01  0.19213E+01 0.21338E+01  0.00237 0.05460 0.42599 0.51704
  0.15000E+02  0.65714E-01  0.19308E+01 0.19634E+01  0.00280 0.04882 0.45018 0.49820
  0.25000E+02  0.70892E-01  0.23224E+00 0.17921E+00  0.00449 0.01019 0.49552 0.48981
  0.35000E+02  0.72037E-01  0.40123E-01 0.36865E-01  0.00678 0.00044 0.49653 0.49625
  0.45000E+02  0.72038E-01  0.24379E-01 0.23976E-01  0.00791 0.00003 0.49619 0.49587
  0.55000E+02  0.72007E-01  0.19075E-01 0.18861E-01  0.00856 0.00000 0.49577 0.49566
  0.65000E+02  0.72009E-01  0.16816E-01 0.16812E-01  0.00853 0.00000 0.49582 0.49565
  0.75000E+02  0.72040E-01  0.11775E-01 0.11419E-01  0.00794 0.00000 0.49618 0.49588
  0.85000E+02  0.72041E-01  0.86723E-02 0.86706E-02  0.00784 0.00000 0.49606 0.49611
  0.95000E+02  0.72035E-01  0.59126E-02 0.59663E-02  0.00797 0.00000 0.49599 0.49604
  0.10500E+03  0.72072E-01  0.43267E-02 0.43285E-02  0.00723 0.00000 0.49638 0.49638
  0.11500E+03  0.72127E-01  0.30475E-02 0.29426E-02  0.00617 0.00000 0.49698 0.49685
  0.12500E+03  0.72126E-01  0.23945E-02 0.22588E-02  0.00615 0.00000 0.49693 0.49692
  0.13500E+03  0.72211E-01  0.11818E-02 0.12500E-02  0.00444 0.00000 0.49776 0.49781
  0.14500E+03  0.72253E-01  0.69209E-03 0.59600E-03  0.00363 0.00000 0.49822 0.49815
  0.15500E+03  0.72288E-01  0.53386E-03 0.47448E-03  0.00292 0.00000 0.49857 0.49851
  0.16500E+03  0.72293E-01  0.37175E-03 0.39238E-03  0.00281 0.00000 0.49858 0.49860
  0.17500E+03  0.72344E-01  0.25777E-03 0.23507E-03  0.00181 0.00000 0.49911 0.49909
  0.18500E+03  0.72352E-01  0.47688E-04 0.45173E-04  0.00163 0.00000 0.49918 0.49918
  0.19500E+03  0.72380E-01  0.27581E-04 0.27581E-04  0.00108 0.00000 0.49946 0.49946
  0.20500E+03  0.72396E-01  0.26407E-05 0.26407E-05  0.00077 0.00000 0.49961 0.49961
  0.21500E+03  0.72412E-01  0.24923E-04 0.24923E-04  0.00045 0.00000 0.49978 0.49978
  0.22500E+03  0.72424E-01  0.26967E-05 0.26967E-05  0.00021 0.00000 0.49989 0.49989
  0.23500E+03  0.72426E-01  0.00000E+00 0.00000E+00  0.00017 0.00000 0.49992 0.49992
