  fluence         sputtering yields of components
  (Angs^-2) 
  0.50000E-02     0.0000E+00  0.0000E+00  0.4640E+00  0.2400E+00
  0.15000E-01     0.2000E-02  0.8000E-02  0.5760E+00  0.2520E+00
  0.25000E-01     0.0000E+00  0.2000E-02  0.4820E+00  0.2420E+00
  0.35000E-01     0.0000E+00  0.8000E-02  0.4800E+00  0.2080E+00
  0.45000E-01     0.0000E+00  0.1200E-01  0.4340E+00  0.2000E+00
  0.55000E-01     0.0000E+00  0.1400E-01  0.4620E+00  0.2060E+00
  0.65000E-01     0.0000E+00  0.1600E-01  0.4380E+00  0.2780E+00
  0.75000E-01     0.0000E+00  0.1200E-01  0.4140E+00  0.2280E+00
  0.85000E-01     0.0000E+00  0.2400E-01  0.4760E+00  0.2080E+00
  0.95000E-01     0.0000E+00  0.1600E-01  0.5760E+00  0.2340E+00
  0.10500E+00     0.0000E+00  0.3800E-01  0.4280E+00  0.2320E+00
  0.11500E+00     0.0000E+00  0.6600E-01  0.5160E+00  0.2200E+00
  0.12500E+00     0.0000E+00  0.3200E-01  0.4660E+00  0.2300E+00
  0.13500E+00     0.0000E+00  0.3400E-01  0.4180E+00  0.2760E+00
  0.14500E+00     0.2000E-02  0.4400E-01  0.4060E+00  0.2200E+00
  0.15500E+00     0.0000E+00  0.5600E-01  0.4660E+00  0.2200E+00
  0.16500E+00     0.0000E+00  0.5600E-01  0.4300E+00  0.2680E+00
  0.17500E+00     0.0000E+00  0.7200E-01  0.4140E+00  0.2200E+00
  0.18500E+00     0.0000E+00  0.6000E-01  0.3620E+00  0.2200E+00
  0.19500E+00     0.0000E+00  0.6600E-01  0.4600E+00  0.2560E+00
  0.20500E+00     0.0000E+00  0.6800E-01  0.4620E+00  0.2280E+00
  0.21500E+00     0.0000E+00  0.5200E-01  0.4620E+00  0.1840E+00
  0.22500E+00     0.0000E+00  0.6000E-01  0.3760E+00  0.2700E+00
  0.23500E+00     0.2000E-02  0.5400E-01  0.5460E+00  0.2740E+00
  0.24500E+00     0.0000E+00  0.5200E-01  0.3940E+00  0.2400E+00
  0.25500E+00     0.0000E+00  0.4400E-01  0.3940E+00  0.2060E+00
  0.26500E+00     0.0000E+00  0.5600E-01  0.4540E+00  0.2520E+00
  0.27500E+00     0.2000E-02  0.5800E-01  0.4820E+00  0.2520E+00
  0.28500E+00     0.2000E-02  0.5800E-01  0.3500E+00  0.2560E+00
  0.29500E+00     0.0000E+00  0.6200E-01  0.4080E+00  0.3040E+00
  0.30500E+00     0.2000E-02  0.8800E-01  0.3780E+00  0.2640E+00
  0.31500E+00     0.0000E+00  0.5600E-01  0.3880E+00  0.2400E+00
  0.32500E+00     0.0000E+00  0.5400E-01  0.4420E+00  0.2420E+00
  0.33500E+00     0.4000E-02  0.6800E-01  0.5040E+00  0.2720E+00
  0.34500E+00     0.4000E-02  0.9400E-01  0.4400E+00  0.2380E+00
  0.35500E+00     0.4000E-02  0.6800E-01  0.3740E+00  0.2140E+00
  0.36500E+00     0.2000E-02  0.6200E-01  0.4300E+00  0.2180E+00
  0.37500E+00     0.2000E-02  0.9600E-01  0.4760E+00  0.2440E+00
  0.38500E+00     0.0000E+00  0.8000E-01  0.4000E+00  0.2380E+00
  0.39500E+00     0.2000E-02  0.6800E-01  0.4220E+00  0.2580E+00
  0.40500E+00     0.4000E-02  0.9200E-01  0.4240E+00  0.2360E+00
  0.41500E+00     0.4000E-02  0.7400E-01  0.4440E+00  0.2800E+00
  0.42500E+00     0.0000E+00  0.9200E-01  0.4160E+00  0.2460E+00
  0.43500E+00     0.2000E-02  0.1160E+00  0.5220E+00  0.2820E+00
  0.44500E+00     0.4000E-02  0.1080E+00  0.4340E+00  0.2800E+00
  0.45500E+00     0.4000E-02  0.1080E+00  0.4380E+00  0.2300E+00
  0.46500E+00     0.2000E-02  0.1040E+00  0.3600E+00  0.2720E+00
  0.47500E+00     0.4000E-02  0.1300E+00  0.4280E+00  0.2760E+00
  0.48500E+00     0.2000E-02  0.1280E+00  0.4720E+00  0.2560E+00
  0.49500E+00     0.0000E+00  0.1420E+00  0.3900E+00  0.2340E+00
  0.50500E+00     0.4000E-02  0.9000E-01  0.4320E+00  0.3040E+00
  0.51500E+00     0.6000E-02  0.8200E-01  0.3880E+00  0.2000E+00
  0.52500E+00     0.4000E-02  0.8000E-01  0.3660E+00  0.2480E+00
  0.53500E+00     0.4000E-02  0.1320E+00  0.3680E+00  0.2860E+00
  0.54500E+00     0.0000E+00  0.1160E+00  0.4120E+00  0.2980E+00
  0.55500E+00     0.4000E-02  0.6600E-01  0.3080E+00  0.2740E+00
  0.56500E+00     0.2000E-02  0.1320E+00  0.3560E+00  0.2680E+00
  0.57500E+00     0.6000E-02  0.1280E+00  0.4740E+00  0.2380E+00
  0.58500E+00     0.4000E-02  0.1500E+00  0.4460E+00  0.2480E+00
  0.59500E+00     0.0000E+00  0.1540E+00  0.4220E+00  0.2560E+00
  0.60500E+00     0.6000E-02  0.1440E+00  0.4040E+00  0.2280E+00
  0.61500E+00     0.4000E-02  0.1120E+00  0.3480E+00  0.2800E+00
  0.62500E+00     0.1000E-01  0.1620E+00  0.4440E+00  0.2980E+00
  0.63500E+00     0.2000E-02  0.1540E+00  0.4200E+00  0.2380E+00
  0.64500E+00     0.6000E-02  0.1460E+00  0.3640E+00  0.2220E+00
  0.65500E+00     0.0000E+00  0.1480E+00  0.4140E+00  0.2680E+00
  0.66500E+00     0.6000E-02  0.1260E+00  0.3640E+00  0.2280E+00
  0.67500E+00     0.6000E-02  0.1240E+00  0.3960E+00  0.2640E+00
  0.68500E+00     0.4000E-02  0.1220E+00  0.4020E+00  0.2740E+00
  0.69500E+00     0.8000E-02  0.1500E+00  0.3720E+00  0.3080E+00
  0.70500E+00     0.2000E-02  0.1520E+00  0.3420E+00  0.3040E+00
  0.71500E+00     0.0000E+00  0.1020E+00  0.3540E+00  0.1780E+00
  0.72500E+00     0.8000E-02  0.1380E+00  0.3780E+00  0.2800E+00
  0.73500E+00     0.6000E-02  0.1280E+00  0.4280E+00  0.2960E+00
  0.74500E+00     0.4000E-02  0.1180E+00  0.3680E+00  0.3300E+00
  0.75500E+00     0.4000E-02  0.1720E+00  0.3520E+00  0.3020E+00
  0.76500E+00     0.4000E-02  0.1840E+00  0.3740E+00  0.2040E+00
  0.77500E+00     0.4000E-02  0.2080E+00  0.4360E+00  0.2820E+00
  0.78500E+00     0.0000E+00  0.1540E+00  0.3720E+00  0.2500E+00
  0.79500E+00     0.6000E-02  0.1640E+00  0.3640E+00  0.2320E+00
  0.80500E+00     0.4000E-02  0.1800E+00  0.4020E+00  0.2600E+00
  0.81500E+00     0.1000E-01  0.1820E+00  0.3860E+00  0.2960E+00
  0.82500E+00     0.8000E-02  0.1260E+00  0.2860E+00  0.2420E+00
  0.83500E+00     0.6000E-02  0.1760E+00  0.3560E+00  0.2600E+00
  0.84500E+00     0.2000E-02  0.1540E+00  0.4000E+00  0.2460E+00
  0.85500E+00     0.1000E-01  0.1380E+00  0.3160E+00  0.2020E+00
  0.86500E+00     0.2000E-02  0.1260E+00  0.3220E+00  0.2760E+00
  0.87500E+00     0.4000E-02  0.1600E+00  0.3680E+00  0.3000E+00
  0.88500E+00     0.6000E-02  0.1920E+00  0.3920E+00  0.2560E+00
  0.89500E+00     0.2000E-02  0.1600E+00  0.3960E+00  0.2920E+00
  0.90500E+00     0.2000E-02  0.2140E+00  0.3340E+00  0.2800E+00
  0.91500E+00     0.4000E-02  0.1740E+00  0.3560E+00  0.2920E+00
  0.92500E+00     0.2000E-02  0.1680E+00  0.3480E+00  0.2580E+00
  0.93500E+00     0.0000E+00  0.2040E+00  0.3700E+00  0.2200E+00
  0.94500E+00     0.8000E-02  0.2200E+00  0.3820E+00  0.2400E+00
  0.95500E+00     0.8000E-02  0.1820E+00  0.3860E+00  0.2840E+00
  0.96500E+00     0.8000E-02  0.1740E+00  0.3160E+00  0.2980E+00
  0.97500E+00     0.6000E-02  0.2100E+00  0.3660E+00  0.2440E+00
  0.98500E+00     0.2000E-02  0.1800E+00  0.3480E+00  0.2700E+00
  0.99500E+00     0.1000E-01  0.2140E+00  0.3500E+00  0.3180E+00
