  0.103338E+01 F
   0.3799E+00   0.3800E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.60092E-01  0.24229E+01 0.26209E+01  0.00406 0.09445 0.37536 0.52613
  0.15000E+02  0.63941E-01  0.21834E+01 0.22586E+01  0.00545 0.06221 0.43146 0.50088
  0.25000E+02  0.68598E-01  0.53250E+00 0.42015E+00  0.00771 0.02664 0.48403 0.48162
  0.35000E+02  0.71603E-01  0.80955E-01 0.72275E-01  0.01187 0.00181 0.49350 0.49282
  0.45000E+02  0.71719E-01  0.46442E-01 0.45866E-01  0.01436 0.00002 0.49303 0.49258
  0.55000E+02  0.71708E-01  0.35459E-01 0.34792E-01  0.01466 0.00000 0.49292 0.49242
  0.65000E+02  0.71657E-01  0.28896E-01 0.28833E-01  0.01565 0.00000 0.49231 0.49204
  0.75000E+02  0.71687E-01  0.22024E-01 0.21412E-01  0.01508 0.00000 0.49268 0.49225
  0.85000E+02  0.71708E-01  0.17182E-01 0.17118E-01  0.01457 0.00000 0.49273 0.49269
  0.95000E+02  0.71719E-01  0.11647E-01 0.11962E-01  0.01429 0.00000 0.49274 0.49298
  0.10500E+03  0.71799E-01  0.88861E-02 0.86408E-02  0.01273 0.00000 0.49366 0.49361
  0.11500E+03  0.71880E-01  0.59002E-02 0.56818E-02  0.01114 0.00000 0.49457 0.49429
  0.12500E+03  0.71922E-01  0.41098E-02 0.40518E-02  0.01024 0.00000 0.49488 0.49488
  0.13500E+03  0.72020E-01  0.25784E-02 0.25763E-02  0.00829 0.00000 0.49591 0.49580
  0.14500E+03  0.72077E-01  0.14827E-02 0.13009E-02  0.00716 0.00000 0.49646 0.49638
  0.15500E+03  0.72158E-01  0.96539E-03 0.85025E-03  0.00552 0.00000 0.49727 0.49721
  0.16500E+03  0.72175E-01  0.62867E-03 0.69687E-03  0.00516 0.00000 0.49741 0.49743
  0.17500E+03  0.72259E-01  0.42857E-03 0.41013E-03  0.00350 0.00000 0.49826 0.49824
  0.18500E+03  0.72277E-01  0.11174E-03 0.59126E-04  0.00313 0.00000 0.49845 0.49842
  0.19500E+03  0.72329E-01  0.57684E-04 0.77509E-04  0.00209 0.00000 0.49894 0.49897
  0.20500E+03  0.72365E-01  0.30245E-04 0.32918E-04  0.00139 0.00000 0.49930 0.49931
  0.21500E+03  0.72379E-01  0.27581E-04 0.27581E-04  0.00110 0.00000 0.49945 0.49945
  0.22500E+03  0.72408E-01  0.27872E-05 0.27872E-05  0.00053 0.00000 0.49973 0.49973
  0.23500E+03  0.72417E-01  0.00000E+00 0.00000E+00  0.00035 0.00000 0.49983 0.49983
