  0.905634E+00 F
   0.4250E+00   0.4249E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.59686E-01  0.34939E+01 0.38730E+01  0.00451 0.09586 0.35664 0.54299
  0.15000E+02  0.63667E-01  0.20130E+01 0.19856E+01  0.00639 0.06570 0.43765 0.49026
  0.25000E+02  0.67808E-01  0.62056E+00 0.49382E+00  0.00879 0.03250 0.47934 0.47936
  0.35000E+02  0.71490E-01  0.93280E-01 0.82414E-01  0.01303 0.00224 0.49285 0.49187
  0.45000E+02  0.71643E-01  0.51469E-01 0.50913E-01  0.01589 0.00002 0.49222 0.49186
  0.55000E+02  0.71628E-01  0.39701E-01 0.38916E-01  0.01633 0.00000 0.49217 0.49150
  0.65000E+02  0.71574E-01  0.32071E-01 0.32024E-01  0.01735 0.00000 0.49149 0.49116
  0.75000E+02  0.71599E-01  0.24850E-01 0.24207E-01  0.01687 0.00000 0.49182 0.49131
  0.85000E+02  0.71618E-01  0.19235E-01 0.19165E-01  0.01638 0.00000 0.49178 0.49184
  0.95000E+02  0.71635E-01  0.13183E-01 0.13552E-01  0.01600 0.00000 0.49190 0.49210
  0.10500E+03  0.71702E-01  0.99921E-02 0.95884E-02  0.01471 0.00000 0.49270 0.49259
  0.11500E+03  0.71822E-01  0.68947E-02 0.66768E-02  0.01232 0.00000 0.49399 0.49369
  0.12500E+03  0.71879E-01  0.47782E-02 0.47236E-02  0.01111 0.00000 0.49444 0.49444
  0.13500E+03  0.71984E-01  0.29336E-02 0.29595E-02  0.00901 0.00000 0.49553 0.49545
  0.14500E+03  0.72024E-01  0.17906E-02 0.16326E-02  0.00821 0.00000 0.49593 0.49585
  0.15500E+03  0.72112E-01  0.11544E-02 0.10159E-02  0.00645 0.00000 0.49682 0.49673
  0.16500E+03  0.72143E-01  0.73768E-03 0.78141E-03  0.00580 0.00000 0.49709 0.49711
  0.17500E+03  0.72245E-01  0.45875E-03 0.43683E-03  0.00378 0.00000 0.49812 0.49810
  0.18500E+03  0.72270E-01  0.10910E-03 0.56099E-04  0.00328 0.00000 0.49838 0.49835
  0.19500E+03  0.72319E-01  0.57291E-04 0.78258E-04  0.00229 0.00000 0.49884 0.49887
  0.20500E+03  0.72361E-01  0.29870E-04 0.32169E-04  0.00147 0.00000 0.49926 0.49926
  0.21500E+03  0.72373E-01  0.27577E-04 0.27577E-04  0.00123 0.00000 0.49938 0.49938
  0.22500E+03  0.72404E-01  0.24243E-05 0.24243E-05  0.00061 0.00000 0.49969 0.49969
  0.23500E+03  0.72415E-01  0.00000E+00 0.00000E+00  0.00040 0.00000 0.49980 0.49980
