  0.784107E+00 F
   0.1359E+00   0.1341E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.66784E-01  0.20786E+01 0.24152E+01  0.00157 0.03692 0.43645 0.52506
  0.15000E+02  0.67892E-01  0.10515E+01 0.90988E+00  0.00241 0.03373 0.47930 0.48456
  0.25000E+02  0.71594E-01  0.13878E+00 0.10689E+00  0.00277 0.00543 0.49782 0.49398
  0.35000E+02  0.72202E-01  0.24864E-01 0.22652E-01  0.00400 0.00024 0.49798 0.49778
  0.45000E+02  0.72181E-01  0.15887E-01 0.15561E-01  0.00514 0.00000 0.49763 0.49723
  0.55000E+02  0.72150E-01  0.12188E-01 0.12188E-01  0.00563 0.00000 0.49708 0.49730
  0.65000E+02  0.72129E-01  0.10702E-01 0.10674E-01  0.00612 0.00000 0.49700 0.49689
  0.75000E+02  0.72183E-01  0.76090E-02 0.74727E-02  0.00506 0.00000 0.49758 0.49736
  0.85000E+02  0.72197E-01  0.58574E-02 0.58279E-02  0.00473 0.00000 0.49764 0.49763
  0.95000E+02  0.72169E-01  0.40036E-02 0.40296E-02  0.00529 0.00000 0.49733 0.49738
  0.10500E+03  0.72193E-01  0.26843E-02 0.27648E-02  0.00480 0.00000 0.49757 0.49763
  0.11500E+03  0.72240E-01  0.17454E-02 0.16700E-02  0.00389 0.00000 0.49808 0.49803
  0.12500E+03  0.72250E-01  0.14179E-02 0.13093E-02  0.00369 0.00000 0.49818 0.49813
  0.13500E+03  0.72287E-01  0.67639E-03 0.72220E-03  0.00294 0.00000 0.49851 0.49856
  0.14500E+03  0.72320E-01  0.47835E-03 0.40410E-03  0.00230 0.00000 0.49888 0.49883
  0.15500E+03  0.72332E-01  0.39110E-03 0.33421E-03  0.00205 0.00000 0.49900 0.49895
  0.16500E+03  0.72336E-01  0.25743E-03 0.27934E-03  0.00196 0.00000 0.49901 0.49903
  0.17500E+03  0.72378E-01  0.14579E-03 0.12216E-03  0.00114 0.00000 0.49944 0.49942
  0.18500E+03  0.72374E-01  0.10136E-04 0.81090E-05  0.00120 0.00000 0.49940 0.49940
  0.19500E+03  0.72395E-01  0.25507E-04 0.25507E-04  0.00078 0.00000 0.49961 0.49961
  0.20500E+03  0.72409E-01  0.21192E-05 0.21192E-05  0.00052 0.00000 0.49974 0.49974
  0.21500E+03  0.72425E-01  0.25463E-04 0.25463E-04  0.00019 0.00000 0.49990 0.49990
  0.22500E+03  0.72429E-01  0.21517E-05 0.21517E-05  0.00011 0.00000 0.49994 0.49994
  0.23500E+03  0.72429E-01  0.00000E+00 0.00000E+00  0.00011 0.00000 0.49994 0.49994
