  0.104334E+01 F
   0.2414E+00   0.2386E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.63903E-01  0.24646E+01 0.27674E+01  0.00263 0.06060 0.41414 0.52262
  0.15000E+02  0.65020E-01  0.20261E+01 0.20148E+01  0.00338 0.05480 0.44713 0.49469
  0.25000E+02  0.70551E-01  0.27997E+00 0.21752E+00  0.00508 0.01252 0.49382 0.48858
  0.35000E+02  0.71945E-01  0.48162E-01 0.44028E-01  0.00787 0.00071 0.49581 0.49561
  0.45000E+02  0.71987E-01  0.28146E-01 0.27776E-01  0.00893 0.00003 0.49569 0.49535
  0.55000E+02  0.71955E-01  0.21780E-01 0.21643E-01  0.00959 0.00000 0.49522 0.49519
  0.65000E+02  0.71928E-01  0.19314E-01 0.19172E-01  0.01018 0.00000 0.49502 0.49480
  0.75000E+02  0.71965E-01  0.13633E-01 0.13224E-01  0.00943 0.00000 0.49543 0.49513
  0.85000E+02  0.71969E-01  0.10340E-01 0.10313E-01  0.00930 0.00000 0.49535 0.49535
  0.95000E+02  0.71984E-01  0.69394E-02 0.71282E-02  0.00898 0.00000 0.49546 0.49556
  0.10500E+03  0.72037E-01  0.53580E-02 0.52835E-02  0.00795 0.00000 0.49605 0.49600
  0.11500E+03  0.72076E-01  0.34519E-02 0.32909E-02  0.00719 0.00000 0.49649 0.49633
  0.12500E+03  0.72094E-01  0.26985E-02 0.25859E-02  0.00679 0.00000 0.49659 0.49661
  0.13500E+03  0.72175E-01  0.13293E-02 0.13735E-02  0.00517 0.00000 0.49740 0.49743
  0.14500E+03  0.72226E-01  0.77891E-03 0.70659E-03  0.00417 0.00000 0.49795 0.49788
  0.15500E+03  0.72262E-01  0.61646E-03 0.53391E-03  0.00344 0.00000 0.49831 0.49825
  0.16500E+03  0.72269E-01  0.40441E-03 0.42237E-03  0.00328 0.00000 0.49835 0.49837
  0.17500E+03  0.72332E-01  0.31072E-03 0.28824E-03  0.00205 0.00000 0.49898 0.49896
  0.18500E+03  0.72343E-01  0.53937E-04 0.51299E-04  0.00183 0.00000 0.49909 0.49908
  0.19500E+03  0.72366E-01  0.27573E-04 0.27573E-04  0.00137 0.00000 0.49931 0.49931
  0.20500E+03  0.72388E-01  0.27859E-05 0.27859E-05  0.00093 0.00000 0.49954 0.49954
  0.21500E+03  0.72409E-01  0.24768E-04 0.24768E-04  0.00051 0.00000 0.49974 0.49974
  0.22500E+03  0.72424E-01  0.28519E-05 0.28519E-05  0.00022 0.00000 0.49989 0.49989
  0.23500E+03  0.72426E-01  0.00000E+00 0.00000E+00  0.00017 0.00000 0.49992 0.49992
