  0.673917E+00 F
   0.1106E+00   0.1094E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.67576E-01  0.17963E+01 0.21004E+01  0.00116 0.03145 0.44611 0.52128
  0.15000E+02  0.68747E-01  0.84833E+00 0.72873E+00  0.00218 0.02701 0.48371 0.48709
  0.25000E+02  0.71794E-01  0.10811E+00 0.84004E-01  0.00232 0.00407 0.49841 0.49520
  0.35000E+02  0.72243E-01  0.20479E-01 0.18603E-01  0.00320 0.00024 0.49843 0.49813
  0.45000E+02  0.72223E-01  0.13285E-01 0.12903E-01  0.00432 0.00000 0.49809 0.49760
  0.55000E+02  0.72199E-01  0.10032E-01 0.10115E-01  0.00462 0.00000 0.49751 0.49787
  0.65000E+02  0.72189E-01  0.83285E-02 0.82191E-02  0.00494 0.00000 0.49765 0.49741
  0.75000E+02  0.72226E-01  0.59658E-02 0.59102E-02  0.00416 0.00000 0.49796 0.49788
  0.85000E+02  0.72244E-01  0.46990E-02 0.46170E-02  0.00380 0.00000 0.49811 0.49808
  0.95000E+02  0.72225E-01  0.29052E-02 0.29835E-02  0.00417 0.00000 0.49789 0.49794
  0.10500E+03  0.72238E-01  0.20619E-02 0.21977E-02  0.00389 0.00000 0.49802 0.49810
  0.11500E+03  0.72277E-01  0.14016E-02 0.13276E-02  0.00314 0.00000 0.49845 0.49841
  0.12500E+03  0.72283E-01  0.12447E-02 0.11095E-02  0.00303 0.00000 0.49852 0.49844
  0.13500E+03  0.72313E-01  0.53238E-03 0.57800E-03  0.00240 0.00000 0.49878 0.49882
  0.14500E+03  0.72345E-01  0.41781E-03 0.39464E-03  0.00180 0.00000 0.49911 0.49909
  0.15500E+03  0.72356E-01  0.38747E-03 0.30787E-03  0.00158 0.00000 0.49924 0.49918
  0.16500E+03  0.72350E-01  0.20433E-03 0.22540E-03  0.00167 0.00000 0.49915 0.49917
  0.17500E+03  0.72383E-01  0.11543E-03 0.91253E-04  0.00104 0.00000 0.49949 0.49947
  0.18500E+03  0.72389E-01  0.70016E-05 0.52512E-05  0.00092 0.00000 0.49954 0.49954
  0.19500E+03  0.72401E-01  0.25799E-04 0.25799E-04  0.00068 0.00000 0.49966 0.49966
  0.20500E+03  0.72416E-01  0.18244E-05 0.18244E-05  0.00038 0.00000 0.49981 0.49981
  0.21500E+03  0.72428E-01  0.25766E-04 0.25766E-04  0.00013 0.00000 0.49994 0.49994
  0.22500E+03  0.72429E-01  0.18478E-05 0.18478E-05  0.00011 0.00000 0.49994 0.49994
  0.23500E+03  0.72429E-01  0.00000E+00 0.00000E+00  0.00011 0.00000 0.49994 0.49994
