  0.962816E+00 F
   0.1960E+00   0.1940E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.65218E-01  0.16113E+01 0.17694E+01  0.00242 0.05089 0.43332 0.51338
  0.15000E+02  0.66021E-01  0.18885E+01 0.19448E+01  0.00275 0.04602 0.45072 0.50051
  0.25000E+02  0.71063E-01  0.21288E+00 0.16443E+00  0.00402 0.00907 0.49630 0.49061
  0.35000E+02  0.72065E-01  0.36655E-01 0.33838E-01  0.00629 0.00039 0.49665 0.49666
  0.45000E+02  0.72060E-01  0.22806E-01 0.22300E-01  0.00750 0.00003 0.49645 0.49603
  0.55000E+02  0.72030E-01  0.17414E-01 0.17333E-01  0.00808 0.00000 0.49595 0.49597
  0.65000E+02  0.72030E-01  0.15808E-01 0.15807E-01  0.00810 0.00000 0.49603 0.49587
  0.75000E+02  0.72064E-01  0.10877E-01 0.10520E-01  0.00745 0.00000 0.49642 0.49612
  0.85000E+02  0.72079E-01  0.82491E-02 0.82459E-02  0.00708 0.00000 0.49644 0.49649
  0.95000E+02  0.72053E-01  0.55917E-02 0.56453E-02  0.00761 0.00000 0.49617 0.49622
  0.10500E+03  0.72096E-01  0.40033E-02 0.40052E-02  0.00675 0.00000 0.49662 0.49663
  0.11500E+03  0.72152E-01  0.27740E-02 0.26953E-02  0.00565 0.00000 0.49723 0.49712
  0.12500E+03  0.72151E-01  0.23030E-02 0.21947E-02  0.00565 0.00000 0.49718 0.49717
  0.13500E+03  0.72222E-01  0.11249E-02 0.11435E-02  0.00422 0.00000 0.49788 0.49790
  0.14500E+03  0.72263E-01  0.66245E-03 0.56227E-03  0.00344 0.00000 0.49832 0.49824
  0.15500E+03  0.72296E-01  0.53167E-03 0.47233E-03  0.00278 0.00000 0.49864 0.49858
  0.16500E+03  0.72305E-01  0.37164E-03 0.39237E-03  0.00257 0.00000 0.49870 0.49872
  0.17500E+03  0.72352E-01  0.25763E-03 0.23484E-03  0.00166 0.00000 0.49918 0.49916
  0.18500E+03  0.72357E-01  0.47285E-04 0.44820E-04  0.00155 0.00000 0.49923 0.49923
  0.19500E+03  0.72382E-01  0.27582E-04 0.27582E-04  0.00104 0.00000 0.49948 0.49948
  0.20500E+03  0.72399E-01  0.25844E-05 0.25844E-05  0.00072 0.00000 0.49964 0.49964
  0.21500E+03  0.72416E-01  0.24984E-04 0.24984E-04  0.00037 0.00000 0.49982 0.49982
  0.22500E+03  0.72426E-01  0.26342E-05 0.26342E-05  0.00018 0.00000 0.49991 0.49991
  0.23500E+03  0.72428E-01  0.00000E+00 0.00000E+00  0.00014 0.00000 0.49993 0.49993
