  0.906170E+00 F
   0.4303E+00   0.4296E+00
   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
  depth        at.density   interstit.  vacancies    atomic fractions of components
  Angs         Angs^-3      dpa         dpa
  0.50000E+01  0.59642E-01  0.35923E+01 0.39834E+01  0.00444 0.09613 0.35505 0.54438
  0.15000E+02  0.63638E-01  0.20006E+01 0.19647E+01  0.00647 0.06604 0.43806 0.48943
  0.25000E+02  0.67720E-01  0.63262E+00 0.50486E+00  0.00896 0.03313 0.47875 0.47916
  0.35000E+02  0.71469E-01  0.94771E-01 0.83535E-01  0.01325 0.00232 0.49272 0.49171
  0.45000E+02  0.71637E-01  0.52084E-01 0.51565E-01  0.01596 0.00004 0.49219 0.49180
  0.55000E+02  0.71616E-01  0.40489E-01 0.39679E-01  0.01655 0.00000 0.49202 0.49142
  0.65000E+02  0.71568E-01  0.32352E-01 0.32283E-01  0.01749 0.00000 0.49144 0.49108
  0.75000E+02  0.71591E-01  0.25171E-01 0.24554E-01  0.01703 0.00000 0.49174 0.49123
  0.85000E+02  0.71610E-01  0.19427E-01 0.19361E-01  0.01654 0.00000 0.49170 0.49176
  0.95000E+02  0.71625E-01  0.13293E-01 0.13683E-01  0.01621 0.00000 0.49179 0.49200
  0.10500E+03  0.71690E-01  0.10280E-01 0.98233E-02  0.01495 0.00000 0.49258 0.49247
  0.11500E+03  0.71811E-01  0.69730E-02 0.67553E-02  0.01254 0.00000 0.49388 0.49358
  0.12500E+03  0.71872E-01  0.47776E-02 0.47230E-02  0.01125 0.00000 0.49438 0.49438
  0.13500E+03  0.71983E-01  0.29593E-02 0.29852E-02  0.00904 0.00000 0.49552 0.49544
  0.14500E+03  0.72019E-01  0.17907E-02 0.16326E-02  0.00832 0.00000 0.49588 0.49580
  0.15500E+03  0.72109E-01  0.11541E-02 0.10157E-02  0.00651 0.00000 0.49679 0.49671
  0.16500E+03  0.72139E-01  0.73751E-03 0.78129E-03  0.00588 0.00000 0.49705 0.49707
  0.17500E+03  0.72242E-01  0.45868E-03 0.43676E-03  0.00383 0.00000 0.49810 0.49807
  0.18500E+03  0.72270E-01  0.16004E-03 0.10704E-03  0.00328 0.00000 0.49837 0.49835
  0.19500E+03  0.72319E-01  0.61676E-04 0.82646E-04  0.00229 0.00000 0.49884 0.49887
  0.20500E+03  0.72361E-01  0.29869E-04 0.32167E-04  0.00147 0.00000 0.49926 0.49926
  0.21500E+03  0.72373E-01  0.27577E-04 0.27577E-04  0.00123 0.00000 0.49938 0.49938
  0.22500E+03  0.72401E-01  0.24233E-05 0.24233E-05  0.00066 0.00000 0.49967 0.49967
  0.23500E+03  0.72414E-01  0.00000E+00 0.00000E+00  0.00041 0.00000 0.49980 0.49980
